1404219800.833756;m3-32;Acc;-3.5397697E-2;4.5381663E-3;-9.802439E-1
1404219800.848189;m3-30;Acc;-1.2072733E-1;4.8488844E-2;-9.687873E-1
1404219800.853525;m3-29;Acc;-5.0094236E-2;1.903581E-2;-9.788414E-1
1404219800.866177;m3-31;Acc;-1.5184508E-1;1.4984711E-2;-9.660144E-1
1404219800.887448;m3-32;Acc;-3.630533E-2;5.4457993E-3;-9.77521E-1
1404219800.902975;m3-30;Acc;-1.17758624E-1;4.650971E-2;-9.668082E-1
1404219800.908271;m3-29;Acc;-5.0094236E-2;2.4045233E-2;-9.7984326E-1
1404219800.920970;m3-31;Acc;-1.4884813E-1;1.4984711E-2;-9.750052E-1
1404219800.942509;m3-32;Acc;-3.8120598E-2;8.1687E-3;-9.757058E-1
1404219800.957966;m3-30;Acc;-1.22706465E-1;4.7499277E-2;-9.6581864E-1
1404219800.963158;m3-29;Acc;-5.1096123E-2;1.8033925E-2;-9.7683764E-1
1404219800.976001;m3-31;Acc;-1.448522E-1;1.4984711E-2;-9.6701336E-1
1404219800.997400;m3-32;Acc;-3.5397697E-2;4.5381663E-3;-9.7661346E-1
1404219801.011885;m3-30;Acc;-1.2369603E-1;4.8488844E-2;-9.687873E-1
1404219801.017051;m3-29;Acc;-4.8090465E-2;1.6030155E-2;-9.728301E-1
1404219801.029867;m3-31;Acc;-1.4685017E-1;1.3985731E-2;-9.710093E-1
1404219801.051404;m3-32;Acc;-3.7212964E-2;6.353433E-3;-9.77521E-1
1404219801.066970;m3-30;Acc;-1.2072733E-1;4.947841E-2;-9.687873E-1
1404219801.071969;m3-29;Acc;-5.2098006E-2;1.5028271E-2;-9.7483385E-1
1404219801.084740;m3-31;Acc;-1.4884813E-1;1.3985731E-2;-9.6701336E-1
1404219801.106333;m3-32;Acc;-3.4490064E-2;7.261066E-3;-9.77521E-1
1404219801.121882;m3-30;Acc;-1.2369603E-1;4.650971E-2;-9.638395E-1
1404219801.127039;m3-29;Acc;-5.0094236E-2;1.8033925E-2;-9.7583574E-1
1404219801.140166;m3-31;Acc;-1.4784914E-1;1.3985731E-2;-9.710093E-1
1404219801.161381;m3-32;Acc;-3.9935865E-2;5.4457993E-3;-9.820592E-1
1404219801.177000;m3-30;Acc;-1.21716894E-1;5.2447118E-2;-9.687873E-1
1404219801.182076;m3-29;Acc;-4.8090465E-2;1.8033925E-2;-9.7683764E-1
1404219801.194818;m3-31;Acc;-1.448522E-1;1.1987768E-2;-9.7400624E-1
1404219801.216476;m3-32;Acc;-3.7212964E-2;4.5381663E-3;-9.747981E-1
1404219801.230899;m3-30;Acc;-1.17758624E-1;5.145755E-2;-9.668082E-1
1404219801.236026;m3-29;Acc;-5.2098006E-2;1.703204E-2;-9.778395E-1
1404219801.249108;m3-31;Acc;-1.4884813E-1;1.0988789E-2;-9.6801233E-1
1404219801.270364;m3-32;Acc;-3.630533E-2;8.1687E-3;-9.784287E-1
1404219801.285983;m3-30;Acc;-1.17758624E-1;4.8488844E-2;-9.6977687E-1
1404219801.291047;m3-29;Acc;-5.1096123E-2;1.6030155E-2;-9.788414E-1
1404219801.303772;m3-31;Acc;-1.4385323E-1;1.2986749E-2;-9.720083E-1
1404219801.325300;m3-32;Acc;-3.7212964E-2;4.5381663E-3;-9.784287E-1
1404219801.340823;m3-30;Acc;-1.22706465E-1;4.947841E-2;-9.668082E-1
1404219801.346018;m3-29;Acc;-5.1096123E-2;1.8033925E-2;-9.788414E-1
1404219801.358776;m3-31;Acc;-1.448522E-1;1.2986749E-2;-9.720083E-1
1404219801.380359;m3-32;Acc;-3.5397697E-2;7.261066E-3;-9.8296684E-1
1404219801.395853;m3-30;Acc;-1.18748195E-1;4.7499277E-2;-9.6581864E-1
1404219801.401089;m3-29;Acc;-4.9092352E-2;1.8033925E-2;-9.728301E-1
1404219801.412536;m3-31;Acc;-1.4185527E-1;1.4984711E-2;-9.720083E-1
1404219801.435038;m3-32;Acc;-3.5397697E-2;6.353433E-3;-9.7661346E-1
1404219801.449527;m3-30;Acc;-1.1973777E-1;4.8488844E-2;-9.687873E-1
1404219801.454825;m3-29;Acc;-5.4101776E-2;1.8033925E-2;-9.7984326E-1
1404219801.467517;m3-31;Acc;-1.448522E-1;1.8980635E-2;-9.6801233E-1
1404219801.489130;m3-32;Acc;-3.7212964E-2;7.261066E-3;-9.802439E-1
1404219801.504732;m3-30;Acc;-1.21716894E-1;4.7499277E-2;-9.6977687E-1
1404219801.509930;m3-29;Acc;-4.8090465E-2;2.0037696E-2;-9.788414E-1
1404219801.522499;m3-31;Acc;-1.4285424E-1;1.4984711E-2;-9.760042E-1
1404219801.543568;m3-32;Acc;-3.5397697E-2;7.261066E-3;-9.77521E-1
1404219801.559670;m3-30;Acc;-1.18748195E-1;5.3436685E-2;-9.687873E-1
1404219801.563939;m3-29;Acc;-5.1096123E-2;1.8033925E-2;-9.7984326E-1
