1413812909.914061;m3-30;���Acc;-1.1906228E-1;7.143737E-2;-9.782951E-1
1413812909.914475;m3-26;�Acc;-7.228407E-2;3.663713E-2;-9.9316335E-1
1413812909.915295;m3-27;��Acc;-7.487478E-2;1.0981634E-2;-9.943371E-1
1413812909.916480;m3-30;Acc;-1.1906228E-1;6.945299E-2;-9.773029E-1
1413812909.917430;m3-24;��3.9492063E-2;-9.882889E-1
1413812909.918826;m3-25;��Acc;-5.7266656E-2;1.840714E-2;-9.8989505E-1
1413812909.920066;m3-22;��Acc;-4.598165E-2;2.3990426E-2;-9.846071E-1
1413812909.920839;m3-26;Acc;-7.327426E-2;3.8617518E-2;-9.9316335E-1
1413812909.921053;m3-27;Acc;-7.5873114E-2;1.19799655E-2;-9.8934543E-1
1413812909.921653;m3-24;Acc;-6.713651E-2;3.751746E-2;-9.912508E-1
1413812909.922060;m3-25;Acc;-6.135713E-2;2.2497615E-2;-9.888724E-1
1413812909.922904;m3-23;�Acc;-9.166011E-2;-2.6645381E-2;-9.8587906E-1
1413812909.923721;m3-30;Acc;-1.22038834E-1;6.746863E-2;-9.7928727E-1
1413812909.924663;m3-24;Acc;-6.812381E-2;3.4555554E-2;-9.863143E-1
1413812909.924849;m3-22;Acc;-4.2982846E-2;2.598963E-2;-9.866063E-1
1413812909.926028;m3-31;�9.8009294E-1
1413812909.926028;m3-31;Acc;-1.3287702E-1;1.298798E-2;-9.81092E-1
1413812909.927123;m3-28;��8.384056E-3;-9.874556E-1
1413812909.927775;m3-28;Acc;-8.011432E-2;-9.315618E-3;-9.9583966E-1
1413812909.928777;m3-26;Acc;-7.921542E-2;3.267636E-2;-9.901928E-1
1413812909.929321;m3-27;Acc;-7.487478E-2;1.2978296E-2;-9.883471E-1
1413812909.929860;m3-25;Acc;-5.9311893E-2;1.738452E-2;-9.8989505E-1
1413812909.930487;m3-23;Acc;-8.952848E-2;-2.7711196E-2;-9.8268163E-1
1413812909.930766;m3-23;Acc;-9.059429E-2;-2.5579564E-2;-9.848133E-1
1413812909.931472;m3-31;Acc;-1.3887148E-1;1.1988904E-2;-9.7909385E-1
1413812909.932009;m3-28;Acc;-8.197744E-2;-6.520933E-3;-9.967712E-1
1413812909.932510;m3-29;��9.8568517E-1
1413812909.932950;m3-29;Acc;-6.375582E-2;2.0239942E-2;-9.866972E-1
1413812909.933372;m3-29;Acc;-6.8815805E-2;2.3275934E-2;-9.887212E-1
1413812909.933910;m3-30;Acc;-1.2303102E-1;7.143737E-2;-9.773029E-1
1413812909.934518;m3-26;Acc;-7.921542E-2;3.465675E-2;-9.9217314E-1
1413812909.935053;m3-27;Acc;-7.387645E-2;1.0981634E-2;-9.8934543E-1
1413812909.935448;m3-24;Acc;-7.1085714E-2;3.2580953E-2;-9.892762E-1
1413812909.936239;m3-25;Acc;-5.9311893E-2;1.3294045E-2;-9.929629E-1
1413812909.936892;m3-22;Acc;-4.3982446E-2;2.0991623E-2;-9.8760587E-1
1413812909.938169;m3-30;Acc;-1.22038834E-1;6.647644E-2;-9.812716E-1
1413812909.938856;m3-26;Acc;-7.228407E-2;3.7627324E-2;-9.9217314E-1
1413812909.939234;m3-27;Acc;-7.687144E-2;1.19799655E-2;-9.853521E-1
1413812909.939780;m3-24;Acc;-6.911111E-2;3.4555554E-2;-9.863143E-1
1413812909.940316;m3-25;Acc;-6.033451E-2;1.2271427E-2;-9.888724E-1
1413812909.940699;m3-22;Acc;-4.6981253E-2;1.899242E-2;-9.906047E-1
1413812909.941502;m3-23;Acc;-9.379174E-2;-2.451375E-2;-9.880107E-1
1413812909.942016;m3-30;Acc;-1.21046655E-1;7.242955E-2;-9.773029E-1
1413812909.942867;m3-26;Acc;-7.327426E-2;3.5646938E-2;-9.8920256E-1
1413812909.943244;m3-27;Acc;-7.487478E-2;1.2978296E-2;-9.873488E-1
1413812909.943769;m3-24;Acc;-7.207301E-2;3.751746E-2;-9.882889E-1
1413812909.944395;m3-25;Acc;-6.033451E-2;1.840714E-2;-9.909177E-1
1413812909.944969;m3-22;Acc;-4.498205E-2;2.4990028E-2;-9.886055E-1
1413812909.945160;m3-23;Acc;-8.41994E-2;-2.877701E-2;-9.8587906E-1
1413812909.946068;m3-31;Acc;-1.3687332E-1;1.3987055E-2;-9.8009294E-1
1413812909.946494;m3-31;Acc;-1.3987055E-1;1.298798E-2;-9.8009294E-1
1413812909.946906;m3-28;Acc;-7.6388076E-2;-9.315618E-3;-9.9118185E-1
1413812909.947227;m3-28;Acc;-8.197744E-2;-7.452495E-3;-9.921134E-1
1413812909.948093;m3-29;Acc;-6.274382E-2;1.9227944E-2;-9.887212E-1
1413812909.948719;m3-30;Acc;-1.2402321E-1;7.242955E-2;-9.812716E-1
1413812909.949135;m3-26;Acc;-7.525465E-2;3.465675E-2;-9.901928E-1
1413812909.950026;m3-24;Acc;-7.0098415E-2;3.751746E-2;-9.8433965E-1
1413812909.950758;m3-22;Acc;-4.3982446E-2;2.3990426E-2;-9.836075E-1
1413812909.951426;m3-23;Acc;-8.8462666E-2;-3.090864E-2;-9.869449E-1
1413812909.952267;m3-31;Acc;-1.3887148E-1;1.7983356E-2;-9.7809476E-1
1413812909.952900;m3-28;Acc;-7.918276E-2;-6.520933E-3;-9.9397653E-1
1413812909.953598;m3-30;Acc;-1.2699977E-1;7.143737E-2;-9.763107E-1
1413812909.953714;m3-26;Acc;-7.921542E-2;3.663713E-2;-9.86232E-1
1413812909.954803;m3-27;Acc;-7.487478E-2;1.5973287E-2;-9.863505E-1
1413812909.955110;m3-27;Acc;-7.487478E-2;1.2978296E-2;-9.913421E-1
1413812909.955711;m3-24;Acc;-6.41746E-2;3.5542857E-2;-9.85327E-1
1413812909.956318;m3-25;Acc;-5.9311893E-2;1.6361902E-2;-9.8989505E-1
1413812909.956650;m3-25;Acc;-6.135713E-2;1.2271427E-2;-9.8580456E-1
